Size,Area Type,City,Furnishing Status,Tenant Preferred,BHK,Bathroom,Rent
1200.00,1.00,5.00,2.00,2.00,2.00,2.00,10000.00
133.00,1.00,5.00,2.00,2.00,2.00,2.00,13000.00
950.00,1.00,5.00,3.00,3.00,2.00,2.00,7000.00
1200.00,1.00,5.00,2.00,2.00,3.00,3.00,12000.00
950.00,1.00,5.00,3.00,2.00,2.00,2.00,7500.00
1095.00,1.00,5.00,2.00,2.00,2.00,2.00,15000.00
400.00,1.00,5.00,3.00,2.00,1.00,1.00,8000.00
2210.00,1.00,5.00,2.00,3.00,3.00,3.00,25000.00
1450.00,1.00,5.00,2.00,2.00,3.00,2.00,26000.00
192.00,1.00,5.00,2.00,2.00,3.00,3.00,15000.00
80.00,1.00,5.00,2.00,2.00,1.00,1.00,3000.00
1315.00,1.00,5.00,2.00,2.00,2.00,2.00,12500.00
1600.00,2.00,5.00,2.00,2.00,3.00,3.00,42000.00
1450.00,1.00,5.00,2.00,2.00,2.00,2.00,20000.00
1900.00,2.00,5.00,2.00,2.00,3.00,3.00,40000.00
2600.00,2.00,5.00,2.00,2.00,3.00,3.00,45000.00
450.00,1.00,5.00,3.00,2.00,1.00,2.00,8500.00
1000.00,1.00,5.00,2.00,2.00,2.00,2.00,15000.00
100.00,1.00,5.00,3.00,2.00,2.00,2.00,9000.00
1100.00,1.00,5.00,3.00,2.00,2.00,2.00,14000.00
1200.00,1.00,5.00,3.00,2.00,2.00,2.00,11000.00
1400.00,1.00,5.00,3.00,2.00,2.00,2.00,10000.00
2000.00,2.00,5.00,2.00,3.00,3.00,3.00,55000.00
1070.00,2.00,5.00,3.00,3.00,2.00,2.00,10000.00
1450.00,2.00,5.00,3.00,3.00,2.00,2.00,25000.00
1230.00,1.00,5.00,1.00,2.00,2.00,2.00,27000.00
1000.00,1.00,5.00,2.00,1.00,2.00,3.00,12000.00
1200.00,1.00,5.00,3.00,2.00,2.00,2.00,16000.00
150.00,1.00,5.00,3.00,2.00,2.00,2.00,8000.00
850.00,1.00,5.00,2.00,3.00,2.00,2.00,14000.00
1300.00,1.00,5.00,3.00,2.00,2.00,2.00,10000.00
4761.00,1.00,5.00,2.00,3.00,4.00,5.00,150000.00
1250.00,1.00,5.00,2.00,2.00,2.00,2.00,16000.00
100.00,1.00,5.00,3.00,2.00,1.00,1.00,6000.00
1550.00,2.00,5.00,3.00,1.00,3.00,2.00,26000.00
1300.00,2.00,5.00,3.00,2.00,2.00,2.00,13000.00
1600.00,2.00,5.00,2.00,1.00,3.00,2.00,28000.00
1200.00,1.00,5.00,3.00,2.00,2.00,3.00,8500.00
1200.00,1.00,5.00,2.00,2.00,2.00,2.00,12500.00
1970.00,1.00,5.00,2.00,2.00,3.00,3.00,25000.00
650.00,2.00,5.00,3.00,1.00,2.00,2.00,10000.00
1000.00,1.00,5.00,3.00,2.00,2.00,3.00,12000.00
1500.00,1.00,5.00,3.00,2.00,3.00,3.00,15000.00
1250.00,1.00,5.00,3.00,3.00,2.00,2.00,6000.00
1940.00,2.00,5.00,2.00,1.00,3.00,3.00,30000.00
700.00,2.00,5.00,3.00,2.00,2.00,2.00,18000.00
700.00,1.00,5.00,2.00,2.00,2.00,1.00,8500.00
100.00,1.00,5.00,3.00,2.00,2.00,2.00,7500.00
300.00,1.00,5.00,2.00,2.00,1.00,1.00,12000.00
980.00,1.00,5.00,2.00,2.00,2.00,2.00,15000.00
800.00,1.00,5.00,2.00,2.00,2.00,2.00,15500.00
1250.00,1.00,5.00,3.00,2.00,3.00,2.00,20000.00
1000.00,2.00,5.00,2.00,3.00,2.00,2.00,11000.00
1000.00,1.00,5.00,3.00,2.00,2.00,2.00,15000.00
1800.00,2.00,5.00,3.00,2.00,3.00,3.00,17000.00
2000.00,2.00,5.00,2.00,2.00,3.00,3.00,20000.00
1500.00,1.00,5.00,2.00,2.00,3.00,3.00,20000.00
1050.00,1.00,5.00,3.00,2.00,2.00,3.00,12000.00
1100.00,1.00,5.00,1.00,2.00,2.00,2.00,25000.00
1000.00,2.00,5.00,2.00,2.00,2.00,2.00,11500.00
700.00,1.00,5.00,3.00,2.00,2.00,2.00,6500.00
750.00,1.00,5.00,3.00,2.00,1.00,1.00,10000.00
450.00,1.00,5.00,3.00,2.00,1.00,1.00,6000.00
1000.00,1.00,5.00,3.00,2.00,3.00,2.00,14000.00
1500.00,2.00,5.00,2.00,3.00,3.00,3.00,34000.00
1550.00,1.00,5.00,1.00,3.00,2.00,2.00,15000.00
1450.00,1.00,5.00,2.00,2.00,2.00,2.00,20000.00
650.00,2.00,5.00,3.00,2.00,2.00,2.00,9500.00
650.00,2.00,5.00,3.00,2.00,2.00,2.00,10000.00
1500.00,2.00,5.00,2.00,2.00,3.00,3.00,30000.00
900.00,1.00,5.00,1.00,2.00,2.00,2.00,13000.00
1645.00,2.00,5.00,2.00,2.00,3.00,3.00,45000.00
600.00,1.00,5.00,3.00,2.00,2.00,2.00,8000.00
1250.00,1.00,5.00,2.00,2.00,2.00,2.00,25000.00
1300.00,2.00,5.00,2.00,1.00,2.00,2.00,12000.00
1000.00,2.00,5.00,2.00,3.00,2.00,2.00,19000.00
1500.00,1.00,5.00,2.00,2.00,3.00,3.00,22000.00
1150.00,1.00,5.00,2.00,2.00,2.00,2.00,15000.00
110.00,1.00,5.00,2.00,2.00,2.00,2.00,15000.00
103.00,1.00,5.00,3.00,2.00,2.00,2.00,10000.00
1050.00,2.00,5.00,3.00,1.00,2.00,2.00,10000.00
60.00,1.00,5.00,3.00,2.00,2.00,2.00,7000.00
1170.00,1.00,5.00,3.00,2.00,2.00,2.00,15000.00
167.00,1.00,5.00,3.00,2.00,2.00,2.00,9500.00
500.00,1.00,5.00,2.00,2.00,1.00,1.00,6500.00
600.00,1.00,5.00,3.00,2.00,1.00,1.00,10000.00
600.00,1.00,5.00,3.00,2.00,1.00,1.00,8000.00
200.00,1.00,5.00,3.00,2.00,1.00,1.00,3300.00
600.00,1.00,5.00,3.00,2.00,2.00,1.00,12000.00
900.00,1.00,5.00,2.00,2.00,2.00,2.00,20000.00
800.00,1.00,5.00,3.00,2.00,2.00,2.00,12000.00
1000.00,2.00,5.00,2.00,2.00,3.00,2.00,20000.00
3200.00,2.00,5.00,2.00,3.00,3.00,3.00,70000.00
1400.00,1.00,5.00,1.00,2.00,2.00,2.00,10000.00
550.00,1.00,5.00,3.00,2.00,1.00,1.00,8500.00
540.00,2.00,5.00,3.00,3.00,1.00,1.00,8000.00
400.00,1.00,5.00,3.00,2.00,1.00,1.00,8000.00
1225.00,1.00,5.00,3.00,1.00,2.00,2.00,13000.00
1430.00,2.00,5.00,1.00,2.00,3.00,2.00,15500.00
1200.00,1.00,5.00,1.00,2.00,2.00,2.00,30000.00
1197.00,1.00,5.00,3.00,2.00,2.00,2.00,10000.00
1150.00,2.00,5.00,2.00,1.00,2.00,2.00,18000.00
500.00,1.00,5.00,2.00,2.00,1.00,1.00,12000.00
1200.00,2.00,5.00,2.00,2.00,2.00,2.00,9000.00
500.00,1.00,5.00,2.00,2.00,1.00,2.00,6000.00
1600.00,1.00,5.00,1.00,2.00,3.00,3.00,32000.00
1100.00,1.00,5.00,1.00,2.00,2.00,2.00,36000.00
1220.00,1.00,5.00,2.00,2.00,2.00,2.00,17000.00
1500.00,1.00,5.00,1.00,2.00,3.00,3.00,20000.00
500.00,1.00,5.00,3.00,2.00,1.00,1.00,9000.00
850.00,1.00,5.00,3.00,2.00,2.00,2.00,9500.00
1000.00,1.00,5.00,3.00,2.00,2.00,2.00,7000.00
100.00,2.00,5.00,3.00,2.00,3.00,3.00,17000.00
1140.00,1.00,5.00,1.00,2.00,2.00,2.00,19500.00
1100.00,1.00,5.00,1.00,2.00,2.00,2.00,25000.00
1400.00,1.00,5.00,2.00,2.00,3.00,2.00,14000.00
1350.00,1.00,5.00,2.00,2.00,2.00,2.00,16000.00
180.00,2.00,5.00,3.00,2.00,2.00,2.00,15000.00
1250.00,1.00,5.00,3.00,2.00,2.00,2.00,13000.00
1300.00,1.00,5.00,3.00,2.00,2.00,2.00,12000.00
840.00,1.00,5.00,3.00,2.00,2.00,2.00,12000.00
1200.00,1.00,5.00,2.00,2.00,2.00,2.00,7500.00
700.00,1.00,5.00,1.00,2.00,2.00,2.00,13000.00
2700.00,1.00,5.00,1.00,2.00,4.00,4.00,52000.00
1100.00,2.00,5.00,1.00,3.00,2.00,2.00,22000.00
1000.00,2.00,5.00,2.00,1.00,2.00,2.00,18000.00
1000.00,1.00,5.00,2.00,2.00,2.00,3.00,7000.00
1600.00,1.00,5.00,2.00,3.00,3.00,3.00,16500.00
1550.00,2.00,5.00,3.00,1.00,3.00,3.00,13000.00
600.00,1.00,5.00,2.00,2.00,1.00,1.00,6000.00
500.00,1.00,5.00,2.00,2.00,1.00,1.00,6000.00
1100.00,2.00,5.00,2.00,2.00,2.00,2.00,21000.00
1000.00,2.00,5.00,1.00,3.00,3.00,2.00,10000.00
1000.00,1.00,5.00,2.00,2.00,2.00,2.00,12000.00
1800.00,2.00,5.00,3.00,2.00,3.00,3.00,30000.00
1300.00,2.00,5.00,2.00,2.00,2.00,2.00,15000.00
1100.00,1.00,5.00,3.00,2.00,2.00,2.00,10000.00
950.00,1.00,5.00,3.00,2.00,2.00,2.00,9000.00
1000.00,2.00,5.00,2.00,1.00,2.00,2.00,10000.00
1200.00,1.00,5.00,3.00,2.00,2.00,2.00,8000.00
2800.00,1.00,5.00,1.00,2.00,6.00,7.00,60000.00
550.00,1.00,5.00,3.00,2.00,2.00,2.00,8000.00
1000.00,2.00,5.00,2.00,2.00,2.00,2.00,8500.00
800.00,1.00,5.00,2.00,2.00,2.00,2.00,7500.00
600.00,1.00,5.00,3.00,2.00,2.00,1.00,5000.00
1800.00,2.00,5.00,3.00,3.00,3.00,3.00,30000.00
500.00,1.00,5.00,2.00,2.00,1.00,1.00,7500.00
1000.00,1.00,5.00,3.00,2.00,2.00,2.00,12000.00
1100.00,1.00,5.00,2.00,2.00,2.00,2.00,15500.00
1450.00,1.00,5.00,2.00,3.00,3.00,2.00,26000.00
550.00,1.00,5.00,2.00,2.00,1.00,1.00,8000.00
933.00,1.00,5.00,3.00,1.00,2.00,2.00,12000.00
1100.00,2.00,5.00,2.00,2.00,3.00,2.00,15000.00
1030.00,1.00,5.00,2.00,3.00,2.00,2.00,10000.00
1150.00,2.00,5.00,2.00,3.00,3.00,3.00,20000.00
850.00,2.00,5.00,3.00,1.00,2.00,2.00,12500.00
1000.00,1.00,5.00,3.00,2.00,2.00,2.00,18000.00
1400.00,2.00,5.00,2.00,3.00,3.00,3.00,21000.00
2700.00,2.00,5.00,1.00,1.00,3.00,3.00,95000.00
1700.00,2.00,5.00,2.00,3.00,3.00,3.00,26000.00
1742.00,1.00,5.00,2.00,3.00,3.00,2.00,53000.00
1000.00,1.00,5.00,3.00,2.00,2.00,2.00,13000.00
1440.00,1.00,5.00,2.00,2.00,2.00,2.00,12000.00
1600.00,1.00,5.00,2.00,2.00,3.00,3.00,28000.00
1838.00,1.00,5.00,3.00,1.00,3.00,3.00,57000.00
1200.00,1.00,5.00,3.00,1.00,2.00,2.00,10000.00
200.00,1.00,5.00,3.00,2.00,3.00,1.00,21467.00
1050.00,2.00,5.00,1.00,1.00,1.00,1.00,32000.00
400.00,2.00,5.00,3.00,2.00,1.00,1.00,7000.00
1350.00,1.00,5.00,2.00,1.00,2.00,2.00,30000.00
1960.00,1.00,5.00,3.00,1.00,3.00,3.00,40000.00
800.00,1.00,5.00,3.00,2.00,1.00,1.00,9000.00
1000.00,1.00,5.00,3.00,1.00,2.00,2.00,15000.00
1100.00,1.00,5.00,3.00,2.00,2.00,2.00,18000.00
1480.00,1.00,5.00,1.00,2.00,3.00,3.00,25000.00
700.00,2.00,5.00,3.00,2.00,1.00,1.00,8500.00
1500.00,1.00,5.00,1.00,2.00,3.00,2.00,20000.00
1000.00,1.00,5.00,2.00,2.00,2.00,2.00,12000.00
900.00,1.00,5.00,2.00,2.00,2.00,2.00,12500.00
1250.00,1.00,5.00,2.00,2.00,3.00,2.00,25000.00
1100.00,1.00,5.00,3.00,2.00,2.00,3.00,10000.00
1300.00,1.00,5.00,2.00,1.00,3.00,2.00,18000.00
1275.00,2.00,5.00,3.00,2.00,3.00,2.00,12000.00
1265.00,1.00,5.00,2.00,2.00,3.00,3.00,13000.00
700.00,2.00,5.00,3.00,1.00,1.00,1.00,13000.00
1150.00,1.00,5.00,1.00,2.00,2.00,2.00,25000.00
850.00,2.00,5.00,2.00,3.00,2.00,2.00,9000.00
1285.00,1.00,5.00,2.00,2.00,2.00,2.00,10000.00
2000.00,1.00,5.00,2.00,2.00,3.00,3.00,15000.00
1000.00,1.00,5.00,2.00,2.00,2.00,3.00,20000.00
700.00,1.00,5.00,2.00,2.00,1.00,1.00,13500.00
1100.00,1.00,5.00,2.00,2.00,3.00,2.00,21000.00
1000.00,1.00,5.00,2.00,2.00,2.00,2.00,10000.00
800.00,1.00,5.00,3.00,2.00,2.00,2.00,10000.00
1400.00,1.00,5.00,1.00,2.00,2.00,2.00,10000.00
1350.00,2.00,5.00,2.00,2.00,2.00,2.00,24000.00
1100.00,1.00,5.00,2.00,2.00,2.00,2.00,13000.00
840.00,1.00,5.00,3.00,2.00,2.00,2.00,8000.00
1325.00,1.00,5.00,1.00,2.00,2.00,2.00,55000.00
3500.00,2.00,5.00,3.00,2.00,5.00,6.00,50000.00
1250.00,2.00,5.00,2.00,2.00,3.00,3.00,32000.00
1500.00,1.00,5.00,2.00,2.00,3.00,3.00,22000.00
1050.00,2.00,5.00,3.00,2.00,2.00,2.00,8500.00
1200.00,1.00,5.00,2.00,2.00,3.00,2.00,12000.00
1500.00,2.00,5.00,2.00,2.00,3.00,3.00,15000.00
100.00,1.00,5.00,2.00,2.00,1.00,1.00,3000.00
1742.00,1.00,5.00,2.00,3.00,3.00,3.00,52000.00
650.00,2.00,5.00,3.00,2.00,2.00,2.00,9500.00
2235.00,2.00,5.00,3.00,3.00,3.00,5.00,46000.00
1000.00,1.00,5.00,2.00,2.00,2.00,2.00,12000.00
175.00,1.00,5.00,2.00,2.00,2.00,2.00,8000.00
160.00,1.00,5.00,3.00,2.00,2.00,2.00,9000.00
1200.00,1.00,5.00,1.00,2.00,2.00,2.00,10000.00
1283.00,1.00,5.00,3.00,1.00,2.00,2.00,39000.00
600.00,1.00,5.00,2.00,2.00,1.00,1.00,9000.00
3455.00,1.00,5.00,2.00,3.00,4.00,4.00,120000.00
1500.00,2.00,5.00,2.00,3.00,3.00,3.00,25000.00
540.00,2.00,5.00,3.00,1.00,1.00,1.00,14000.00
500.00,1.00,5.00,3.00,2.00,1.00,1.00,6000.00
1100.00,1.00,5.00,3.00,2.00,2.00,2.00,15000.00
1350.00,2.00,5.00,3.00,1.00,2.00,2.00,8000.00
400.00,1.00,5.00,3.00,2.00,1.00,1.00,6000.00
120.00,1.00,5.00,2.00,2.00,2.00,2.00,10000.00
3050.00,1.00,5.00,2.00,2.00,3.00,3.00,35000.00
400.00,1.00,5.00,3.00,2.00,2.00,3.00,16000.00
800.00,1.00,5.00,2.00,2.00,2.00,2.00,14000.00
90.00,1.00,5.00,3.00,2.00,2.00,1.00,10000.00
500.00,1.00,5.00,3.00,2.00,1.00,1.00,7000.00
1150.00,1.00,5.00,3.00,2.00,2.00,2.00,8000.00
1700.00,1.00,5.00,2.00,2.00,3.00,2.00,22000.00
1000.00,1.00,5.00,3.00,2.00,2.00,2.00,12000.00
1100.00,2.00,5.00,2.00,2.00,3.00,1.00,10000.00
1360.00,1.00,5.00,2.00,2.00,3.00,3.00,15000.00
400.00,1.00,5.00,3.00,2.00,1.00,1.00,6500.00
1150.00,1.00,5.00,3.00,2.00,2.00,2.00,25000.00
700.00,1.00,5.00,2.00,2.00,2.00,2.00,12000.00
100.00,2.00,5.00,3.00,2.00,1.00,1.00,9000.00
800.00,2.00,5.00,3.00,1.00,2.00,2.00,7000.00
500.00,1.00,5.00,2.00,2.00,2.00,2.00,20000.00
900.00,1.00,5.00,2.00,2.00,2.00,2.00,9000.00
1500.00,2.00,5.00,2.00,2.00,3.00,2.00,30000.00
1600.00,1.00,5.00,2.00,3.00,3.00,3.00,15500.00
1300.00,1.00,5.00,3.00,2.00,2.00,2.00,10500.00
1305.00,1.00,5.00,2.00,2.00,3.00,2.00,16000.00
400.00,1.00,5.00,3.00,2.00,1.00,1.00,6000.00
600.00,1.00,5.00,1.00,2.00,2.00,2.00,15000.00
1130.00,1.00,5.00,3.00,1.00,2.00,2.00,21000.00
7000.00,2.00,5.00,2.00,2.00,4.00,6.00,400000.00
890.00,2.00,5.00,2.00,1.00,1.00,1.00,9000.00
1606.00,1.00,5.00,2.00,2.00,3.00,3.00,30000.00
650.00,1.00,5.00,3.00,2.00,1.00,1.00,6500.00
600.00,1.00,5.00,3.00,2.00,2.00,1.00,6000.00
1350.00,2.00,5.00,1.00,1.00,2.00,2.00,45000.00
1050.00,1.00,5.00,3.00,2.00,2.00,2.00,15000.00
1600.00,1.00,5.00,3.00,2.00,2.00,3.00,16000.00
1840.00,1.00,5.00,2.00,2.00,3.00,3.00,22000.00
1100.00,1.00,5.00,3.00,2.00,2.00,2.00,12000.00
800.00,1.00,5.00,2.00,2.00,2.00,2.00,13000.00
800.00,1.00,5.00,3.00,2.00,2.00,2.00,10000.00
1100.00,1.00,5.00,2.00,2.00,2.00,2.00,15000.00
2000.00,1.00,5.00,2.00,2.00,3.00,3.00,15000.00
750.00,1.00,5.00,3.00,2.00,1.00,1.00,9000.00
1650.00,1.00,5.00,2.00,2.00,3.00,2.00,20000.00
600.00,1.00,5.00,3.00,2.00,2.00,2.00,6500.00
2352.00,2.00,5.00,2.00,3.00,3.00,4.00,45000.00
2671.00,2.00,5.00,2.00,3.00,3.00,3.00,42000.00
550.00,1.00,5.00,3.00,2.00,2.00,2.00,12000.00
1700.00,1.00,5.00,2.00,2.00,3.00,4.00,24000.00
1050.00,2.00,5.00,2.00,2.00,2.00,2.00,16000.00
2400.00,1.00,5.00,3.00,3.00,6.00,4.00,20000.00
800.00,1.00,5.00,2.00,2.00,2.00,2.00,15000.00
1000.00,1.00,5.00,2.00,2.00,2.00,2.00,15000.00
1100.00,1.00,5.00,3.00,2.00,2.00,2.00,8000.00
160.00,1.00,5.00,3.00,2.00,1.00,1.00,6500.00
1230.00,1.00,5.00,2.00,3.00,2.00,2.00,22000.00
500.00,1.00,5.00,3.00,2.00,1.00,1.00,6200.00
300.00,1.00,5.00,1.00,2.00,1.00,1.00,9000.00
1156.00,2.00,5.00,3.00,1.00,2.00,2.00,9000.00
1100.00,1.00,5.00,2.00,2.00,2.00,2.00,15000.00
1250.00,2.00,5.00,2.00,1.00,2.00,2.00,15000.00
900.00,1.00,5.00,2.00,2.00,3.00,3.00,15000.00
650.00,1.00,5.00,3.00,2.00,1.00,1.00,6800.00
350.00,1.00,5.00,3.00,2.00,1.00,1.00,5000.00
1500.00,1.00,5.00,1.00,2.00,2.00,2.00,12000.00
100.00,1.00,5.00,2.00,2.00,2.00,2.00,12000.00
900.00,1.00,5.00,2.00,2.00,2.00,2.00,12000.00
990.00,1.00,5.00,1.00,2.00,2.00,2.00,18000.00
1700.00,1.00,5.00,2.00,2.00,3.00,3.00,25000.00
900.00,1.00,5.00,1.00,2.00,2.00,2.00,15000.00
1700.00,1.00,5.00,2.00,2.00,3.00,3.00,23000.00
1050.00,1.00,5.00,3.00,2.00,2.00,2.00,10500.00
1550.00,1.00,5.00,2.00,2.00,3.00,3.00,37000.00
1050.00,2.00,5.00,2.00,2.00,2.00,2.00,16000.00
1600.00,1.00,5.00,2.00,2.00,3.00,3.00,25000.00
1250.00,1.00,5.00,3.00,2.00,2.00,2.00,14000.00
700.00,1.00,5.00,2.00,2.00,2.00,1.00,10000.00
1100.00,1.00,5.00,2.00,2.00,2.00,2.00,12500.00
850.00,1.00,5.00,2.00,2.00,2.00,1.00,15000.00
1700.00,2.00,5.00,2.00,1.00,3.00,3.00,35000.00
1800.00,2.00,5.00,1.00,2.00,3.00,3.00,30000.00
520.00,1.00,5.00,2.00,2.00,1.00,1.00,8000.00
800.00,1.00,5.00,3.00,2.00,2.00,2.00,7000.00
67.00,1.00,5.00,2.00,2.00,1.00,1.00,5500.00
500.00,1.00,5.00,3.00,2.00,1.00,1.00,5000.00
1060.00,1.00,5.00,2.00,2.00,2.00,2.00,8500.00
900.00,1.00,5.00,1.00,2.00,2.00,1.00,8000.00
1650.00,1.00,5.00,2.00,2.00,2.00,1.00,16000.00
800.00,1.00,5.00,2.00,2.00,2.00,2.00,7500.00
3400.00,1.00,5.00,3.00,2.00,6.00,7.00,35000.00
1100.00,2.00,5.00,2.00,2.00,3.00,1.00,8000.00
1492.00,1.00,5.00,2.00,2.00,2.00,2.00,45000.00
1100.00,2.00,5.00,2.00,2.00,3.00,1.00,9000.00
2990.00,1.00,5.00,2.00,2.00,4.00,3.00,60000.00
2780.00,1.00,5.00,2.00,2.00,3.00,3.00,70000.00
1100.00,2.00,5.00,3.00,2.00,2.00,2.00,9000.00
90.00,1.00,5.00,2.00,2.00,2.00,2.00,11000.00
760.00,1.00,5.00,3.00,3.00,2.00,2.00,5800.00
600.00,1.00,5.00,1.00,2.00,1.00,1.00,9000.00
940.00,1.00,5.00,2.00,2.00,2.00,2.00,18000.00
1742.00,2.00,5.00,2.00,3.00,3.00,3.00,45000.00
2000.00,2.00,5.00,2.00,2.00,3.00,3.00,55000.00
800.00,1.00,5.00,2.00,2.00,1.00,1.00,9500.00
1800.00,1.00,5.00,1.00,2.00,3.00,3.00,35000.00
1350.00,1.00,5.00,3.00,2.00,2.00,2.00,7500.00
1685.00,1.00,5.00,1.00,2.00,3.00,3.00,25000.00
1250.00,1.00,5.00,3.00,2.00,2.00,3.00,12500.00
1800.00,2.00,5.00,2.00,3.00,3.00,3.00,22000.00
853.00,1.00,5.00,2.00,2.00,2.00,2.00,7500.00
2000.00,2.00,5.00,2.00,3.00,3.00,3.00,42000.00
800.00,1.00,5.00,1.00,2.00,1.00,1.00,8000.00
1200.00,1.00,5.00,2.00,2.00,2.00,1.00,20000.00
1100.00,2.00,5.00,2.00,2.00,2.00,2.00,19000.00
550.00,2.00,5.00,3.00,1.00,1.00,1.00,14000.00
4761.00,2.00,5.00,2.00,1.00,4.00,6.00,200000.00
920.00,2.00,5.00,2.00,3.00,2.00,2.00,18500.00
1400.00,2.00,5.00,2.00,2.00,3.00,2.00,38000.00
2310.00,1.00,5.00,2.00,3.00,3.00,3.00,67000.00
650.00,1.00,5.00,3.00,3.00,2.00,2.00,5000.00
700.00,2.00,5.00,2.00,2.00,1.00,2.00,25000.00
300.00,1.00,5.00,3.00,2.00,1.00,1.00,7000.00
100.00,1.00,5.00,3.00,2.00,4.00,2.00,10000.00
1050.00,2.00,5.00,1.00,2.00,2.00,2.00,25000.00
1125.00,1.00,5.00,3.00,1.00,2.00,2.00,11000.00
1600.00,1.00,5.00,3.00,2.00,4.00,4.00,17000.00
2400.00,1.00,5.00,1.00,2.00,3.00,3.00,47000.00
650.00,1.00,5.00,3.00,2.00,2.00,2.00,10000.00
1000.00,1.00,5.00,3.00,2.00,1.00,1.00,7500.00
900.00,1.00,5.00,2.00,2.00,2.00,2.00,10000.00
1250.00,1.00,5.00,2.00,2.00,2.00,3.00,11000.00
1020.00,1.00,5.00,1.00,2.00,2.00,2.00,21000.00
1270.00,2.00,5.00,1.00,3.00,3.00,2.00,15000.00
600.00,1.00,5.00,3.00,2.00,1.00,1.00,7500.00
500.00,2.00,5.00,3.00,1.00,1.00,1.00,6500.00
800.00,1.00,5.00,2.00,2.00,2.00,2.00,7500.00
1500.00,1.00,5.00,3.00,2.00,3.00,2.00,15000.00
1200.00,1.00,5.00,2.00,2.00,2.00,2.00,11000.00
1900.00,2.00,5.00,2.00,2.00,3.00,3.00,23000.00
950.00,1.00,5.00,3.00,2.00,2.00,2.00,11000.00
300.00,1.00,5.00,2.00,2.00,1.00,1.00,8000.00
1250.00,1.00,5.00,3.00,2.00,2.00,2.00,13000.00
1200.00,1.00,5.00,3.00,1.00,2.00,2.00,17000.00
1100.00,1.00,5.00,2.00,2.00,2.00,2.00,16000.00
1100.00,1.00,5.00,2.00,2.00,2.00,2.00,12000.00
1500.00,1.00,5.00,2.00,2.00,2.00,2.00,20000.00
1400.00,1.00,5.00,2.00,2.00,3.00,2.00,18000.00
1742.00,2.00,5.00,2.00,3.00,3.00,3.00,50000.00
1250.00,2.00,5.00,2.00,2.00,2.00,2.00,23000.00
650.00,1.00,5.00,1.00,2.00,1.00,1.00,16500.00
1545.00,1.00,5.00,1.00,2.00,3.00,2.00,25000.00
700.00,2.00,5.00,3.00,2.00,1.00,2.00,13000.00
1600.00,1.00,5.00,3.00,2.00,2.00,2.00,12000.00
1700.00,1.00,5.00,1.00,2.00,3.00,3.00,37000.00
920.00,1.00,5.00,3.00,2.00,2.00,2.00,6500.00
1115.00,2.00,5.00,3.00,3.00,2.00,2.00,13000.00
1000.00,2.00,5.00,2.00,3.00,3.00,2.00,17500.00
1200.00,1.00,5.00,3.00,2.00,2.00,2.00,15000.00
500.00,1.00,5.00,3.00,2.00,1.00,1.00,4000.00
1850.00,1.00,5.00,2.00,2.00,3.00,2.00,15000.00
600.00,1.00,5.00,3.00,2.00,1.00,2.00,9000.00
200.00,2.00,5.00,3.00,3.00,2.00,2.00,13000.00
1500.00,1.00,5.00,2.00,2.00,3.00,3.00,25000.00
2100.00,1.00,5.00,2.00,2.00,3.00,3.00,37000.00
1250.00,1.00,5.00,2.00,2.00,3.00,3.00,25000.00
800.00,1.00,5.00,2.00,2.00,1.00,1.00,13000.00
1450.00,1.00,5.00,3.00,2.00,3.00,2.00,20000.00
1960.00,1.00,5.00,2.00,2.00,3.00,3.00,37000.00
1965.00,1.00,5.00,2.00,2.00,3.00,3.00,40000.00
1834.00,1.00,5.00,2.00,2.00,3.00,3.00,45000.00
1834.00,1.00,5.00,2.00,2.00,3.00,3.00,44000.00
1150.00,1.00,5.00,3.00,2.00,2.00,2.00,15000.00
1800.00,1.00,5.00,1.00,2.00,3.00,3.00,37000.00
1000.00,1.00,5.00,2.00,2.00,2.00,2.00,12000.00
1200.00,1.00,5.00,3.00,2.00,2.00,2.00,8000.00
2000.00,1.00,5.00,3.00,2.00,3.00,5.00,30000.00
700.00,1.00,5.00,2.00,2.00,1.00,1.00,12000.00
400.00,1.00,5.00,3.00,2.00,1.00,1.00,6000.00
1250.00,1.00,5.00,1.00,2.00,2.00,2.00,9500.00
500.00,1.00,5.00,3.00,2.00,1.00,1.00,10000.00
1550.00,1.00,5.00,3.00,2.00,3.00,3.00,16000.00
1000.00,1.00,5.00,3.00,2.00,2.00,2.00,20000.00
1200.00,2.00,5.00,3.00,3.00,2.00,2.00,10000.00
1200.00,2.00,5.00,3.00,2.00,2.00,2.00,13000.00
1200.00,2.00,5.00,2.00,1.00,2.00,2.00,17000.00
1800.00,1.00,5.00,2.00,2.00,2.00,2.00,15000.00
1100.00,1.00,5.00,1.00,3.00,2.00,2.00,10000.00
1650.00,2.00,5.00,2.00,1.00,3.00,2.00,25000.00
225.00,2.00,5.00,3.00,2.00,3.00,3.00,15000.00
550.00,1.00,5.00,1.00,2.00,1.00,1.00,11000.00
350.00,1.00,5.00,3.00,2.00,1.00,1.00,7500.00
600.00,1.00,5.00,3.00,2.00,2.00,1.00,15000.00
500.00,1.00,5.00,3.00,2.00,1.00,1.00,7500.00
1100.00,1.00,5.00,3.00,2.00,2.00,2.00,11000.00
1205.00,1.00,5.00,1.00,2.00,2.00,2.00,15000.00
1200.00,1.00,5.00,2.00,2.00,2.00,1.00,9500.00
540.00,1.00,5.00,2.00,2.00,1.00,1.00,5000.00
